Average Microplastic,Year,Average of Merge1.Production,MP_Change,Yield_change,Average of distance,Name_En
0.63,2014,113127,0,0,17.373456732950306,Spiny eucheuma
2.519999999999998,2014,0.06499999999999996,0,0,17.3734567329503,Spotted coralgrouper
0.8454999999,2014,260,34.2291666625,0.4444444444444444,21.235741158955378,Spotted rose snapper
0.09199999999999998,2014,0.5220000000000001,0,0,9.018663782492913,Spotted seabass
0.023000000000000007,2014,0,0,0,9.01866378249291,Spotted wolffish
0.63,2014,60,0,0,17.373456732950306,Squaretail mullet
1.7279999999999998,2014,248.48999999999987,0,0,19.03566323615417,Striped bass
0.17700000000000005,2014,0,0,0,3.9036068268642183,"Striped bass, hybrid"
0.023000000000000007,2014,0,0,0,9.01866378249291,Striped venus
14.537999999999947,2014,0,7.974074074074044,0,6.601958759188916,Stromboid conchs nei
0.118,2014,0,0,0,3.9036068268642174,Sturgeons nei
2.5919999999999996,2014,7413.333333333333,0,0,19.035663236154175,Tiger pufferfish
35.84399999999988,2014,493.6455472404119,10.062962962962933,579.7594673416606,7.386411821905755,Tilapias nei
17.05799999999994,2014,23.66395458845789,9.529629629629595,0,7.254159204147023,Tropical spiny lobsters nei
0.11800000000000002,2014,798,0,0,3.903606826864218,Trouts nei
0.023,2014,6,0,0,9.01866378249291,Tuberculate abalone
1.3790000000000002,2014,8661.618549019608,80.11764705882354,79.9497060656038,7.790048680274844,Turbot
0.864,2014,0,0,0,19.03566323615418,Two-spot red snapper
0.16400000000000003,2014,0.3157142857142858,0,0,6.095774093562228,Variegated scallop
2.5919999999999996,2014,756499.6666666666,0,0,19.035663236154175,Wakame
0.8640000000000003,2014,936,0,0,19.035663236154175,Warty gracilaria
0.059000000000000004,2014,0.32,0,0,3.9036068268642183,Warty venus
0.4000000000000002,2014,3.183533333333332,0,0,4.926618217989959,White seabream
0.8640000000000003,2014,3186,0,0,19.035663236154175,White trevally
196.84599999919948,2014,8856.281655317087,9.005387821449585,0.28652310565968475,7.876877982119644,Whiteleg shrimp
14.537999999999947,2014,4.371,7.974074074074044,-0.1257999999999999,6.601958759188916,Whitemouth croaker
0.63,2014,0.10000000000000002,0,0,17.373456732950306,White-spotted spinefoot
0.8640000000000003,2014,0,0,0,19.035663236154175,Yellowback seabream
0.8454999999,2014,61,34.2291666625,-0.6427169908570692,21.235741158955378,Yellowfin tuna
4.320000000000001,2014,37638.8,0,0,19.03566323615418,Yesso scallop
0.4825000000000003,2015,144.3324468085108,-0.9294281117438851,-0.9834944020281942,28.346082847897716,Abalones nei
,2015,,-1,-1,,Amberjacks nei
5.275999999999998,2015,41392.6935483871,-0.8207819559088277,-0.10560670698048223,5.678579042937269,American cupped oyster
0.3150000000000001,2015,34.85500000000001,-0.9106382978723404,-0.9982635510051101,6.393828239900341,Aquatic invertebrates nei
,2015,,-1,0,,Aquatic plants nei
0.3150000000000001,2015,2710.936666666666,3.565217391304349,0.14430577442593404,6.393828239900341,Arctic char
,2015,,-1,-1,,Areolate grouper
0.8520000000000003,2015,120.5,-0.9483448526736995,0.22667904475318523,10.50523284015344,Atlantic bluefin tuna
1.151,2015,15.716,1.6643518518518507,-0.930501179245283,8.251797111972412,Atlantic cod
0.10700000000000004,2015,12.777809523809518,0.304878048780488,2.2797252371174332,6.46258141612023,Atlantic ditch shrimp
0.31500000000000017,2015,433.13333333333344,3.565217391304349,-0.01783824640967474,6.39382823990034,Atlantic halibut
4.722999999999962,2015,107472.70686025395,0.7649476831091037,0.7423539881220741,13.150561952846017,Atlantic salmon
0.10500000000000001,2015,0,3.565217391304347,0,6.39382823990034,Atlantic wolffish
0.007,2015,2758.78,2.5,71.59947368421054,5.756317149417223,Australian mussel
0.3150000000000001,2015,24.666666666666668,12.695652173913043,0,6.393828239900341,Babberlocks
0.06300000000000003,2015,3896,-0.990909090909091,0.536407031707933,5.056810954822908,Banana prawn
0.105,2015,0,3.5652173913043463,0,6.393828239900341,Banded carpet shell
4.67199999999993,2015,1405.468481012658,-0.7799029537811291,-0.1895589719446507,26.3030822356333,Barramundi(=Giant seaperch)
,2015,,-1,-1,,Bastard halibut
0.009000000000000001,2015,0.21000000000000002,-0.993900372754585,2.4863281249999987,5.056810954822909,Bear paw clam
0.009000000000000001,2015,0.03,-0.9857142857142857,-0.985,5.056810954822909,Bigeye trevally
0.10500000000000004,2015,1.3449999999999998,3.56521739130435,1.0074626865671636,6.393828239900341,Big-scale sand smelt
0.29000000000000015,2015,5,-0.6570076877181557,0,19.690999425051473,Black ark
0.7670000000000003,2015,239,-0.9510185835621687,-0.0946969696969697,3.3204320752666807,Blackchin tilapia
,2015,,-1,-1,,Blackhead seabream
1.3910000000000011,2015,310.1572347266905,0.6451803668415366,-0.8425741634131445,29.330378765495603,Blacklip pearl oyster
0.10500000000000004,2015,171,3.56521739130435,-0.005813953488372093,6.393828239900341,Blackspot(=red) seabream
0.06500000000000003,2015,18925.595675675675,-0.9866748667486674,-0.6606890370119631,5.516787944946332,Blood cockle
5.1029999999999545,2015,10232.147841726608,-0.7115482448702756,3.454165038854957,12.252820630447733,Blue mussel
1.1780000000000008,2015,89.60840707964614,-0.8074376787746167,-0.3879511214817272,19.043468961767022,Blue shrimp
0.036000000000000004,2015,14.828499999999996,-0.9893617021276595,-0.0685923501603366,5.056810954822908,Blue swimming crab
0.009000000000000001,2015,37.51,-0.9857142857142857,0.16237991942981106,5.056810954822909,Broad geloina
1.1510000000000005,2015,43.211999999999996,-0.6776813217586108,-0.9993105241065445,8.251797111972408,Brown seaweeds
0.04500000000000001,2015,10.731999999999998,-0.9857142857142858,-0.65792459806459,5.056810954822908,Brown-marbled grouper
1.0145000000000004,2015,642.8888888888889,0.9603864734299522,0.18647498049704678,27.75081334382779,Butter clam
0.10700000000000004,2015,0.9676190476190473,3.6521739130434803,0.6126984126984122,6.46258141612023,Caramote prawn
4.439999999999998,2015,4.414999999999997,-0.6945934791580676,-0.4712574850299404,4.884479579656789,Caribbean spiny lobster
0.009000000000000001,2015,1219,-0.9857142857142857,0.016680567139282735,5.056810954822909,Caulerpa seaweeds
0.034,2015,215,0,0,25.623569838104114,Chilean flat oyster
0.034,2015,208707,0,0,25.623569838104114,Chilean mussel
0.038000000000000006,2015,1543.857142857143,5.333333333333335,-0.76262959058162,22.477352514740456,Chinook(=Spring=King) salmon
0.19000000000000006,2015,415.8709677419355,1.8358208955223887,0,19.28485343935536,Cholga mussel
0.034,2015,1581,0,0,25.623569838104114,Choro mussel
,2015,,-1,0,,Chum(=Keta=Dog) salmon
5.235999999999992,2015,477.02812351543923,-0.8430973000500018,-0.4189815598765506,8.847276695559295,"Clams, etc. nei"
0.29000000000000015,2015,2,-0.6570076877181557,0,19.690999425051473,Coarse seagrape
7.812999999999995,2015,248.8891081871345,-0.8993688820195772,-0.397311498465946,15.19692836912692,Cobia
0.17850000000000008,2015,0,0.155339805825243,-1,48.64089199851188,Cockles nei
0.17300000000000004,2015,69147.81818181818,-0.8049605411499436,7.101994006618284,16.88277820255694,Coho(=Silver) salmon
0.004,2015,0,-0.9661016949152542,0,7.837644940518017,Common carp
0.10700000000000004,2015,0.26666666666666683,0.30487804878048824,1.007168458781363,6.46258141612023,Common cuttlefish
0.006,2015,45.37833333333333,-0.9661016949152542,0.1311027285719034,7.837644940518017,Common dentex
1.171000000000001,2015,581.994543859651,0.6151724137931035,3.5896095205235348,6.444488475009734,Common edible cockle
0.002,2015,0,-0.9661016949152542,-1,7.837644940518017,Common pandora
0.10500000000000004,2015,0.14999999999999997,3.56521739130435,-0.4464944649446495,6.393828239900341,Common prawn
0.3270000000000001,2015,45.34666666666666,-0.22695035460992927,4.09802986376319,6.525084303592856,Common sole
,2015,,-1,-1,,Constricted tagelus
,2015,,-1,-1,,Convict grouper
0.5250000000000004,2015,78.95479999999996,3.5652173913043512,1.8022004542873344,6.393828239900334,Corrugated venus
5.019999999999992,2015,1371.3357142857144,-0.8368381707663197,-0.8260379294201595,9.114913821198131,Cortez oyster
0.009000000000000001,2015,0,-0.9857142857142857,0,5.056810954822909,Crimson snapper
0.10500000000000001,2015,0,3.5652173913043486,-1,6.39382823990034,"Croakers, drums nei"
0.009000000000000001,2015,1.8,-0.9857142857142857,-0.357142857142857,5.056810954822909,Crocus giant clam
1.3144999999999976,2015,1299.0640926640926,-0.8199068365504855,-0.9935817075063764,14.949582661489975,Cupped oysters nei
,2015,,-1,-1,,Dark green nori
,2015,,-1,-1,,Diphos sanguin
0.105,2015,0,3.5652173913043463,0,6.393828239900341,Donax clams
,2015,,-1,-1,,Dotted gizzard shad
1.346000000000001,2015,32059.039184952977,-0.581597761889959,-0.8892358076934507,27.653714726185488,Elkhorn sea moss
0.29900000000000015,2015,3.1669491525423763,-0.8711762171366801,5.308663650482823,18.450813961472782,Elongate giant clam
0.009000000000000001,2015,1,-0.9857142857142857,0,5.056810954822909,Emperor red snapper
13.351999999999965,2015,46247.810188989235,-0.7830213208528339,0.2989473080494284,16.072092739847616,Eucheuma seaweeds nei
0.9610000000000007,2015,153.72510638297868,0.5181674565560822,10.486708771983706,6.455267248437263,European eel
1.381,2015,264.7716380597015,0.24302430243024328,0.4461471962041016,6.436927245888931,European flat oyster
,2015,,-1,-1,,European flounder
7.809999999999942,2015,2485.030592198585,-0.9012954186413912,-0.3506166360229665,10.715639663828046,European seabass
0.21000000000000008,2015,538,3.56521739130435,-0.20414201183431951,6.3938282399003405,European whitefish
0.034,2015,0.5,0,0,25.623569838104114,False abalone
,2015,,-1,-1,,"Filefishes, leatherjackets nei"
0.11000000000000004,2015,179.4260869565218,3.782608695652176,-0.15164970706136266,6.404425427005095,Finfishes nei
0.11200000000000004,2015,1023.7833333333333,3.4800000000000018,0.07215273829827555,6.287576391486488,Flat and cupped oysters nei
0.17850000000000008,2015,0,0.155339805825243,0,48.64089199851188,Flat oysters nei
0.036000000000000004,2015,4.06153846153846,-0.9633401221995926,0,24.25542176905903,Flatfishes nei
3.3629999999999995,2015,48.18322463768103,-0.8432460147291876,-0.6324902132119289,21.406904394213676,Flathead grey mullet
0.009000000000000001,2015,0,-0.9857142857142857,0,5.056810954822909,Flathead lobster
,2015,,-1,-1,,Fleshy prawn
4.439999999999998,2015,375,-0.8472967395790337,0.15384615384615385,4.884479579656789,Florida pompano
0.2990000000000001,2015,0.027966101694915257,-0.8711762171366804,-0.792843691148776,18.450813961472782,Fluted giant clam
0.027000000000000003,2015,121.70333333333335,-0.9901960784313725,-0.8602215414488628,5.056810954822909,Fourfinger threadfin
,2015,,-1,-1,,Fragile codium
0.036000000000000004,2015,118974.02000000002,-0.9857142857142857,0.09567133733325368,5.056810954822908,Freshwater fishes nei
,2015,,-1,-1,,Fusiform sargassum
1.533999999999991,2015,90.5,-0.951018583562169,0.022598870056497175,3.320432075266685,Gasar cupped oyster
2.543999999999999,2015,17.42417910447763,-0.8352598348702295,0.23114336315126358,10.100505225192515,Gastropods nei
0.009000000000000001,2015,0,-0.993900372754585,0,5.056810954822909,Giant clam
0.29000000000000015,2015,4.960000000000002,-0.6570076877181557,-0.17333333333333303,19.690999425051473,Giant clams nei
0.036000000000000004,2015,1.8850000000000002,-0.9857142857142857,-0.8246511627906977,5.056810954822909,Giant grouper
0.034,2015,1.58,0,0,25.623569838104114,Giant kelp
5.347999999999902,2015,3805.539782258063,-0.7963907713393779,-0.5014823625853478,26.732358006155007,Giant tiger prawn
0.009000000000000001,2015,21.52,-0.9857142857142857,0,5.056810954822909,Giant trevally
6.2939999999998895,2015,1602.2654160700076,-0.871248849340291,-0.4754009683056947,20.91754605858558,Gilthead seabream
,2015,,-1,0,,Globose clam
,2015,,-1,-1,,Gobies nei
0.10500000000000004,2015,0.8870000000000002,3.56521739130435,0.08567931456548368,6.393828239900341,Golden carpet shell
0.009000000000000001,2015,6.62,-0.9857142857142857,0.5761904761904758,5.056810954822909,Golden trevally
1.1010000000000006,2015,1,0.2743055555555558,-0.8,31.35577364636705,Goldlined seabream
0.21700000000000008,2015,130010.73913043478,-0.9875914913083258,1.9340896979027111,14.645274368312162,Gracilaria seaweeds
0.29000000000000015,2015,2,-0.6570076877181557,0,19.690999425051473,Grand ark
,2015,,-1,-1,,Greasyback shrimp
0.5250000000000002,2015,15.481999999999987,3.5652173913043494,0.6603749302904193,6.3938282399003326,Great Atlantic scallop
,2015,,-1,-1,,Great blue spotted mudskipper
0.002,2015,0.016,-0.9661016949152542,-0.6,7.837644940518017,Great Mediterranean scallop
1.1030000000000009,2015,0,17.6949152542373,0,31.264618108747506,Greater amberjack
0.002,2015,3.22,-0.9661016949152542,3.953846153846154,7.837644940518017,Green crab
0.009000000000000001,2015,0.55,0,0,5.056810954822909,Green humphead parrotfish
,2015,,-1,-1,,Green laver
,2015,,-1,-1,,Green mud crab
1.1930000000000007,2015,11316.211812297734,-0.7632936507936504,-0.6474105031971834,26.985136392885764,Green mussel
0.10500000000000004,2015,1.5300000000000005,3.56521739130435,-0.5096153846153846,6.393828239900341,Green seaweeds
0.002,2015,0,-0.9661016949152542,0,7.837644940518017,Green tiger prawn
1.1010000000000009,2015,0,0,0,31.355773646367073,Green turtle
0.7430000000000005,2015,369.56997222222253,-0.06775407779171895,0.183444394876415,6.433934259361934,Grooved carpet shell
0.105,2015,0,3.5652173913043463,0,6.393828239900341,Groundfishes nei
1.2340000000000009,2015,812.0540963855423,-0.8961279461279463,-0.9048728213889407,25.478821037714685,Groupers nei
0.036000000000000004,2015,168.5,-0.9857142857142857,-0.011730205278592375,5.056810954822908,"Groupers, seabasses nei"
0.10500000000000001,2015,0,3.565217391304347,0,6.39382823990034,Haddock
1.1010000000000006,2015,3,0,0,31.35577364636705,Hooded oyster
,2015,,-1,0,,Horned turban
0.009000000000000001,2015,0,-0.9857142857142857,0,5.056810954822909,Horse mussels nei
0.036000000000000004,2015,0.11500000000000002,-0.9857142857142857,-0.9425,5.056810954822909,Humpback grouper
1.1010000000000006,2015,3900,0,0,31.35577364636705,Indian backwater oyster
3.314999999999931,2015,185.98825192802056,55.186440677964924,6.938038921383718,31.13366268166543,Indian white prawn
,2015,,-1,0,,Indonesian snakehead
3.4619999999998963,2015,583.3153488372117,-0.683662280701764,-0.8977643730752256,28.648979090469957,Indo-Pacific swamp crab
,2015,,-1,-1,,Inflated ark
,2015,,-1,-1,,Jack and horse mackerels nei
0.3360000000000002,2015,259.04222500000003,-0.9001634229653886,6.365380925488526,15.041257851193228,"Jacks, crevalles nei"
0.139,2015,4.5,5.043478260869564,0,13.604981339226756,Japanese abalone
,2015,,-1,-1,,Japanese amberjack
1.314000000000001,2015,1000.2941719999998,-0.782953419226957,-0.9953867527432905,17.243728162919744,Japanese carpet shell
,2015,,-1,0,,Japanese eel
,2015,,-1,-1,,Japanese hard clam
,2015,,-1,0,,Japanese isinglass
,2015,,-1,-1,,Japanese jack mackerel
,2015,,-1,-1,,Japanese kelp
1.1010000000000009,2015,0,7.534883720930239,-1,31.355773646367073,Japanese meagre
,2015,,-1,-1,,Japanese sea cucumber
0.009000000000000001,2015,0,-0.9981818181818181,-1,5.056810954822909,Japanese seabass
,2015,,-1,-1,,Japanese seabream
0.037000000000000005,2015,2264.830476190475,-0.9804232804232804,5.069978763374989,5.462028779455447,John's snapper
,2015,,-1,-1,,Korean mussel
,2015,,-1,-1,,Korean rockfish
0.42600000000000027,2015,15.192289156626499,-0.9306414848583522,-0.9961237223008211,6.446014385705793,Kuruma prawn
,2015,,-1,-1,,Large yellow croaker
,2015,,-1,-1,,Largemouth black bass
,2015,,-1,-1,,Laver (Nori)
2.219999999999999,2015,19.84,-0.8472967395790337,-0.5291772467310568,4.884479579656785,Lebranche mullet
,2015,,-1,-1,,Lefteye flounders nei
0.29000000000000015,2015,400,-0.6570076877181557,0,19.690999425051473,Longfin yellowtail
0.15600000000000003,2015,0,1.3283582089552242,0,15.281453608566673,Longrayed whiptail
0.105,2015,0,3.5652173913043463,0,6.393828239900341,Mackerels nei
1.1010000000000009,2015,0,0,0,31.355773646367073,Malabar blood snapper
0.036000000000000004,2015,74.75199999999998,-0.9857142857142857,0.8664669163545574,5.056810954822909,Malabar grouper
4.439999999999998,2015,490,-0.8472967395790337,-0.11679884643114628,4.884479579656787,Mangrove cupped oyster
0.037000000000000005,2015,3164.1252380952383,-0.9865649963689179,3.8247149171341275,5.462028779455447,Mangrove red snapper
0.018000000000000002,2015,0,-0.9857142857142857,0,5.056810954822909,Marble goby
0.002,2015,0,-0.9661016949152542,0,7.837644940518017,Marbled spinefoot
2.219999999999999,2015,0,-0.8635189966801914,-1,4.884479579656785,Marine crabs nei
0.10700000000000004,2015,10.876190476190471,-0.886892177589852,2.1006683375104416,6.46258141612023,Marine crustaceans nei
4.403499999999911,2015,1201.5767759771213,-0.8829774512012305,-0.8353101233719176,27.762556602037435,Marine fishes nei
2.3609999999999967,2015,5471.661737089202,-0.48907162951742134,-0.9161696757265091,20.82808192695499,Marine molluscs nei
0.034,2015,0,0,0,25.623569838104114,Masu(=Cherry) salmon
0.4480000000000003,2015,202.89865957446818,-0.5119825708061003,-0.7534636352517124,6.608864769779564,Meagre
0.2460000000000001,2015,2446.132879310345,-0.8011317704122876,-0.5334724690275264,6.841909284919624,Mediterranean mussel
